freq,psd_x,psd_y,psd_z,psd_xyz,zv(44.8),mzv(41.0),ei(49.0),2hump_ei(61.0),3hump_ei(73.4)
35.8,9.560e+00,2.066e+01,9.469e+03,9.499e+03,0.284,0.122,0.111,0.102,0.095
37.2,3.592e+01,4.964e+01,1.608e+04,1.616e+04,0.238,0.085,0.081,0.077,0.073
38.7,1.551e+02,1.001e+02,2.566e+04,2.591e+04,0.192,0.055,0.055,0.056,0.056
40.2,2.445e+02,1.037e+02,2.924e+04,2.959e+04,0.147,0.038,0.034,0.039,0.045
41.7,1.564e+02,5.381e+01,2.790e+04,2.811e+04,0.105,0.036,0.021,0.030,0.038
43.2,7.886e+01,2.353e+01,2.525e+04,2.535e+04,0.076,0.047,0.021,0.028,0.037
44.7,5.121e+01,1.585e+01,2.116e+04,2.123e+04,0.062,0.066,0.029,0.030,0.038
46.2,4.781e+01,1.242e+01,1.663e+04,1.669e+04,0.073,0.085,0.035,0.034,0.039
47.7,5.968e+01,1.285e+01,1.409e+04,1.417e+04,0.100,0.101,0.039,0.037,0.040
49.2,5.869e+01,1.492e+01,1.254e+04,1.262e+04,0.138,0.114,0.040,0.038,0.040
50.7,4.950e+01,2.002e+01,1.068e+04,1.075e+04,0.180,0.124,0.037,0.038,0.038
52.1,4.152e+01,2.729e+01,8.726e+03,8.795e+03,0.223,0.130,0.032,0.036,0.035
53.6,4.328e+01,2.588e+01,7.451e+03,7.520e+03,0.265,0.133,0.029,0.032,0.032
55.1,4.936e+01,1.925e+01,6.385e+03,6.453e+03,0.306,0.133,0.028,0.028,0.027
56.6,5.143e+01,1.529e+01,5.500e+03,5.566e+03,0.346,0.129,0.031,0.022,0.022
58.1,5.527e+01,1.244e+01,4.848e+03,4.916e+03,0.384,0.122,0.040,0.016,0.017
59.6,6.587e+01,1.110e+01,4.273e+03,4.350e+03,0.422,0.112,0.052,0.012,0.013
61.1,7.745e+01,1.112e+01,3.778e+03,3.867e+03,0.457,0.099,0.075,0.011,0.012
62.6,9.380e+01,1.348e+01,3.434e+03,3.541e+03,0.492,0.093,0.101,0.012,0.013
64.1,1.605e+02,1.770e+01,3.140e+03,3.319e+03,0.525,0.086,0.129,0.016,0.016
65.5,3.419e+02,2.209e+01,2.846e+03,3.210e+03,0.556,0.082,0.158,0.021,0.020
67.0,5.989e+02,2.799e+01,2.580e+03,3.207e+03,0.585,0.080,0.189,0.026,0.023
68.5,6.645e+02,3.644e+01,2.455e+03,3.156e+03,0.612,0.083,0.221,0.029,0.026
70.0,5.013e+02,4.205e+01,2.369e+03,2.912e+03,0.638,0.090,0.253,0.031,0.028
71.5,4.401e+02,4.469e+01,2.158e+03,2.643e+03,0.662,0.101,0.285,0.032,0.030
73.0,4.163e+02,5.379e+01,1.975e+03,2.445e+03,0.683,0.116,0.318,0.030,0.030
74.5,4.223e+02,6.598e+01,1.814e+03,2.302e+03,0.703,0.133,0.350,0.027,0.029
76.0,4.813e+02,7.925e+01,1.676e+03,2.236e+03,0.721,0.160,0.381,0.027,0.028
77.5,5.368e+02,8.374e+01,1.532e+03,2.152e+03,0.736,0.193,0.411,0.027,0.025
79.0,6.246e+02,7.741e+01,1.378e+03,2.080e+03,0.749,0.226,0.440,0.028,0.022
80.4,6.478e+02,7.424e+01,1.326e+03,2.048e+03,0.761,0.259,0.468,0.031,0.018
81.9,5.878e+02,8.089e+01,1.386e+03,2.054e+03,0.770,0.292,0.493,0.036,0.014
83.4,4.167e+02,8.028e+01,1.557e+03,2.054e+03,0.776,0.325,0.517,0.042,0.013
84.9,2.479e+02,7.527e+01,1.603e+03,1.927e+03,0.781,0.357,0.538,0.052,0.012
86.4,1.685e+02,5.929e+01,1.272e+03,1.499e+03,0.784,0.388,0.557,0.071,0.012
87.9,1.383e+02,8.081e+01,8.474e+02,1.067e+03,0.784,0.418,0.574,0.092,0.013
89.4,9.559e+01,1.410e+02,7.220e+02,9.585e+02,0.782,0.447,0.588,0.114,0.014
90.9,6.579e+01,1.782e+02,6.692e+02,9.131e+02,0.778,0.474,0.599,0.137,0.017
92.4,5.610e+01,2.060e+02,6.516e+02,9.137e+02,0.772,0.499,0.607,0.161,0.020
93.9,4.460e+01,2.223e+02,6.549e+02,9.218e+02,0.764,0.523,0.612,0.186,0.023
95.3,3.589e+01,2.437e+02,6.677e+02,9.472e+02,0.754,0.544,0.614,0.211,0.025
96.8,2.593e+01,2.685e+02,7.032e+02,9.977e+02,0.743,0.563,0.613,0.237,0.025
98.3,1.416e+01,3.285e+02,7.764e+02,1.119e+03,0.729,0.579,0.610,0.262,0.024
99.8,1.462e+01,4.344e+02,8.721e+02,1.321e+03,0.713,0.594,0.603,0.287,0.023
101.3,4.265e+01,5.887e+02,9.632e+02,1.595e+03,0.696,0.605,0.594,0.311,0.024
102.8,9.683e+01,7.087e+02,9.220e+02,1.727e+03,0.676,0.614,0.582,0.335,0.025
104.3,1.659e+02,7.323e+02,7.586e+02,1.657e+03,0.656,0.621,0.568,0.357,0.027
105.8,2.170e+02,6.587e+02,5.387e+02,1.414e+03,0.633,0.625,0.551,0.379,0.029
107.3,2.333e+02,5.924e+02,3.735e+02,1.199e+03,0.609,0.626,0.532,0.398,0.032
108.7,2.267e+02,5.388e+02,2.548e+02,1.020e+03,0.584,0.624,0.511,0.416,0.036
110.2,2.256e+02,4.787e+02,1.747e+02,8.790e+02,0.558,0.620,0.488,0.432,0.041
111.7,2.190e+02,4.015e+02,1.207e+02,7.413e+02,0.530,0.613,0.464,0.446,0.054
113.2,2.050e+02,3.238e+02,8.134e+01,6.102e+02,0.501,0.604,0.438,0.457,0.070
114.7,1.935e+02,2.572e+02,4.876e+01,4.994e+02,0.472,0.592,0.411,0.466,0.087
116.2,1.878e+02,1.703e+02,2.540e+01,3.835e+02,0.441,0.579,0.383,0.473,0.105
117.7,1.824e+02,8.260e+01,2.376e+01,2.888e+02,0.410,0.563,0.355,0.477,0.124
119.2,1.702e+02,3.177e+01,4.777e+01,2.497e+02,0.380,0.545,0.327,0.479,0.144
120.7,1.442e+02,2.291e+01,7.882e+01,2.460e+02,0.364,0.525,0.298,0.478,0.164
122.2,1.042e+02,3.281e+01,8.796e+01,2.249e+02,0.348,0.503,0.270,0.475,0.184
123.6,7.274e+01,3.918e+01,8.115e+01,1.931e+02,0.334,0.480,0.242,0.469,0.204
125.1,5.625e+01,4.080e+01,7.725e+01,1.743e+02,0.320,0.456,0.214,0.461,0.224
126.6,5.803e+01,4.392e+01,8.174e+01,1.837e+02,0.309,0.431,0.188,0.451,0.243
128.1,6.367e+01,5.463e+01,8.479e+01,2.031e+02,0.299,0.404,0.165,0.439,0.262
129.6,7.212e+01,6.421e+01,8.176e+01,2.181e+02,0.292,0.377,0.153,0.425,0.280
131.1,7.852e+01,6.198e+01,7.518e+01,2.157e+02,0.286,0.350,0.142,0.409,0.296
132.6,6.143e+01,4.109e+01,5.300e+01,1.555e+02,0.283,0.323,0.133,0.391,0.312
134.1,3.475e+01,1.338e+01,1.496e+01,6.310e+01,0.282,0.295,0.124,0.372,0.326
135.6,2.784e+01,7.129e+00,8.394e+00,4.336e+01,0.284,0.268,0.117,0.352,0.338
137.1,2.502e+01,7.174e+00,9.051e+00,4.124e+01,0.287,0.241,0.111,0.331,0.348
138.5,2.263e+01,7.958e+00,8.076e+00,3.866e+01,0.293,0.222,0.106,0.309,0.357
140.0,2.156e+01,8.802e+00,6.744e+00,3.711e+01,0.300,0.211,0.102,0.287,0.364
141.5,1.916e+01,8.270e+00,6.843e+00,3.427e+01,0.309,0.200,0.099,0.264,0.369
143.0,1.998e+01,9.028e+00,7.745e+00,3.675e+01,0.319,0.191,0.097,0.242,0.371
144.5,2.103e+01,1.196e+01,7.591e+00,4.058e+01,0.330,0.183,0.095,0.219,0.372
146.0,1.849e+01,1.445e+01,7.863e+00,4.080e+01,0.342,0.176,0.095,0.197,0.370
147.5,1.643e+01,1.529e+01,8.431e+00,4.015e+01,0.354,0.169,0.096,0.176,0.367
149.0,1.520e+01,1.433e+01,9.941e+00,3.947e+01,0.368,0.164,0.097,0.155,0.361
150.5,1.513e+01,1.383e+01,1.034e+01,3.930e+01,0.395,0.160,0.099,0.135,0.354
152.0,1.437e+01,1.220e+01,8.732e+00,3.530e+01,0.421,0.157,0.101,0.117,0.345
153.4,1.482e+01,1.104e+01,7.644e+00,3.350e+01,0.445,0.154,0.105,0.100,0.334
154.9,1.358e+01,1.099e+01,7.951e+00,3.251e+01,0.469,0.152,0.109,0.091,0.322
156.4,1.288e+01,1.212e+01,7.759e+00,3.276e+01,0.491,0.151,0.113,0.085,0.308
157.9,1.311e+01,1.304e+01,6.820e+00,3.296e+01,0.512,0.150,0.119,0.079,0.293
159.4,1.419e+01,1.405e+01,6.822e+00,3.506e+01,0.532,0.150,0.125,0.074,0.278
160.9,1.465e+01,1.285e+01,6.539e+00,3.403e+01,0.550,0.150,0.132,0.069,0.261
162.4,1.226e+01,1.135e+01,6.087e+00,2.970e+01,0.567,0.150,0.139,0.066,0.244
163.9,1.232e+01,1.154e+01,6.788e+00,3.065e+01,0.582,0.150,0.146,0.062,0.226
165.4,1.405e+01,1.480e+01,7.241e+00,3.609e+01,0.596,0.151,0.158,0.059,0.208
166.8,1.509e+01,1.876e+01,7.079e+00,4.093e+01,0.608,0.152,0.177,0.057,0.190
168.3,1.683e+01,2.662e+01,6.624e+00,5.008e+01,0.619,0.153,0.197,0.055,0.173
169.8,1.831e+01,3.636e+01,6.112e+00,6.078e+01,0.628,0.154,0.217,0.053,0.155
171.3,1.805e+01,4.282e+01,5.991e+00,6.685e+01,0.635,0.156,0.238,0.051,0.138
172.8,1.680e+01,4.246e+01,6.001e+00,6.526e+01,0.640,0.159,0.258,0.050,0.122
174.3,1.593e+01,3.857e+01,6.233e+00,6.073e+01,0.644,0.161,0.277,0.049,0.107
175.8,1.471e+01,3.345e+01,5.948e+00,5.411e+01,0.647,0.164,0.296,0.048,0.092
177.3,1.213e+01,2.668e+01,5.081e+00,4.390e+01,0.647,0.168,0.314,0.047,0.079
178.8,1.162e+01,2.491e+01,4.800e+00,4.133e+01,0.646,0.172,0.331,0.047,0.067
180.3,1.317e+01,2.405e+01,5.351e+00,4.257e+01,0.644,0.177,0.347,0.047,0.062
181.7,1.755e+01,2.293e+01,4.753e+00,4.524e+01,0.640,0.182,0.362,0.047,0.058
183.2,2.180e+01,2.583e+01,3.909e+00,5.155e+01,0.634,0.187,0.375,0.047,0.055
184.7,3.044e+01,3.410e+01,3.275e+00,6.781e+01,0.627,0.193,0.386,0.047,0.051
186.2,4.041e+01,4.478e+01,3.477e+00,8.867e+01,0.619,0.199,0.397,0.048,0.048
187.7,4.528e+01,5.466e+01,4.726e+00,1.047e+02,0.609,0.206,0.405,0.049,0.046
189.2,4.139e+01,5.536e+01,6.731e+00,1.035e+02,0.597,0.216,0.412,0.050,0.044
190.7,3.579e+01,4.920e+01,7.323e+00,9.231e+01,0.585,0.235,0.416,0.051,0.042
192.2,3.024e+01,4.288e+01,8.343e+00,8.146e+01,0.571,0.254,0.419,0.052,0.040
193.7,2.970e+01,4.049e+01,1.153e+01,8.173e+01,0.556,0.273,0.420,0.053,0.038
195.2,2.804e+01,3.640e+01,1.502e+01,7.946e+01,0.540,0.291,0.420,0.055,0.037
196.6,2.675e+01,2.887e+01,1.589e+01,7.151e+01,0.523,0.309,0.417,0.057,0.036
198.1,2.549e+01,2.270e+01,1.428e+01,6.247e+01,0.505,0.327,0.413,0.059,0.034
199.6,2.548e+01,1.881e+01,1.239e+01,5.669e+01,0.486,0.343,0.407,0.061,0.034
