freq,psd_x,psd_y,psd_z,psd_xyz,zv(42.8),mzv(40.6),ei(49.2),2hump_ei(61.2),3hump_ei(73.6)
84.0,1.762e+02,4.317e+02,3.353e+01,6.413e+02,0.784,0.356,0.521,0.044,0.013
85.6,1.553e+02,4.424e+02,3.050e+01,6.282e+02,0.782,0.389,0.543,0.057,0.012
87.1,1.298e+02,4.041e+02,2.410e+01,5.579e+02,0.777,0.420,0.562,0.077,0.012
88.7,1.103e+02,3.687e+02,2.439e+01,5.033e+02,0.770,0.450,0.578,0.099,0.013
90.2,8.953e+01,3.833e+02,4.451e+01,5.173e+02,0.761,0.478,0.592,0.123,0.015
91.8,6.487e+01,4.304e+02,5.849e+01,5.538e+02,0.749,0.505,0.602,0.147,0.019
93.4,5.085e+01,5.188e+02,4.862e+01,6.183e+02,0.735,0.529,0.609,0.173,0.022
94.9,4.021e+01,6.060e+02,3.768e+01,6.839e+02,0.718,0.550,0.613,0.199,0.024
96.5,3.053e+01,6.380e+02,3.198e+01,7.005e+02,0.700,0.570,0.614,0.225,0.025
98.0,2.103e+01,6.006e+02,2.738e+01,6.490e+02,0.679,0.586,0.612,0.252,0.025
99.6,1.339e+01,5.538e+02,2.604e+01,5.933e+02,0.656,0.600,0.606,0.278,0.023
101.1,8.695e+00,4.967e+02,2.977e+01,5.352e+02,0.632,0.611,0.598,0.303,0.024
102.7,9.130e+00,4.325e+02,3.938e+01,4.810e+02,0.606,0.619,0.586,0.328,0.025
104.2,1.380e+01,4.408e+02,5.370e+01,5.083e+02,0.578,0.624,0.572,0.352,0.026
105.8,2.472e+01,4.586e+02,5.970e+01,5.430e+02,0.548,0.626,0.555,0.374,0.028
107.4,4.454e+01,4.686e+02,5.640e+01,5.695e+02,0.518,0.625,0.536,0.395,0.032
108.9,7.552e+01,4.416e+02,4.013e+01,5.573e+02,0.486,0.621,0.515,0.414,0.036
110.5,1.119e+02,3.653e+02,2.004e+01,4.972e+02,0.453,0.614,0.491,0.431,0.041
112.0,1.064e+02,2.622e+02,1.327e+01,3.819e+02,0.419,0.605,0.466,0.445,0.054
113.6,7.768e+01,2.037e+02,1.211e+01,2.935e+02,0.385,0.592,0.440,0.457,0.070
115.1,5.445e+01,1.913e+02,1.176e+01,2.575e+02,0.365,0.578,0.412,0.467,0.088
116.7,3.849e+01,2.026e+02,1.271e+01,2.538e+02,0.348,0.561,0.383,0.473,0.107
118.3,2.966e+01,2.276e+02,1.405e+01,2.713e+02,0.332,0.542,0.354,0.478,0.127
119.8,2.424e+01,2.354e+02,1.685e+01,2.764e+02,0.318,0.520,0.324,0.479,0.148
121.4,1.959e+01,2.277e+02,2.029e+01,2.676e+02,0.306,0.497,0.294,0.478,0.169
122.9,1.582e+01,2.165e+02,2.291e+01,2.553e+02,0.296,0.473,0.265,0.474,0.190
124.5,1.272e+01,2.056e+02,2.575e+01,2.441e+02,0.289,0.446,0.236,0.467,0.210
126.0,1.024e+01,1.997e+02,3.145e+01,2.414e+02,0.284,0.419,0.208,0.458,0.231
127.6,9.265e+00,1.981e+02,3.776e+01,2.452e+02,0.282,0.391,0.181,0.447,0.251
129.1,9.795e+00,1.994e+02,3.647e+01,2.457e+02,0.283,0.363,0.161,0.433,0.270
130.7,1.056e+01,1.954e+02,2.746e+01,2.334e+02,0.287,0.334,0.149,0.418,0.288
132.3,1.019e+01,1.574e+02,1.980e+01,1.873e+02,0.293,0.305,0.138,0.400,0.305
133.8,7.588e+00,5.018e+01,1.527e+01,7.303e+01,0.301,0.276,0.129,0.381,0.320
135.4,6.297e+00,1.689e+01,1.197e+01,3.516e+01,0.310,0.248,0.120,0.361,0.333
136.9,5.637e+00,1.728e+01,9.197e+00,3.212e+01,0.321,0.224,0.113,0.339,0.345
138.5,5.038e+00,1.578e+01,7.599e+00,2.842e+01,0.333,0.212,0.108,0.317,0.355
140.0,4.684e+00,1.463e+01,6.888e+00,2.621e+01,0.346,0.201,0.103,0.294,0.362
141.6,4.617e+00,1.190e+01,6.617e+00,2.314e+01,0.360,0.191,0.100,0.270,0.368
143.1,4.423e+00,1.029e+01,6.235e+00,2.094e+01,0.384,0.183,0.097,0.247,0.371
144.7,3.789e+00,8.974e+00,5.486e+00,1.825e+01,0.412,0.175,0.096,0.223,0.372
146.3,3.679e+00,8.810e+00,5.896e+00,1.838e+01,0.440,0.169,0.095,0.200,0.370
147.8,3.597e+00,9.550e+00,7.070e+00,2.022e+01,0.466,0.163,0.095,0.178,0.367
149.4,3.860e+00,1.256e+01,1.001e+01,2.643e+01,0.490,0.159,0.097,0.156,0.361
150.9,5.180e+00,1.782e+01,1.391e+01,3.692e+01,0.513,0.156,0.098,0.136,0.354
152.5,7.167e+00,2.480e+01,1.757e+01,4.954e+01,0.535,0.154,0.101,0.116,0.344
154.0,8.516e+00,2.967e+01,1.823e+01,5.641e+01,0.554,0.152,0.104,0.099,0.333
155.6,9.066e+00,3.313e+01,1.761e+01,5.981e+01,0.572,0.151,0.109,0.091,0.320
157.2,8.738e+00,3.983e+01,1.880e+01,6.737e+01,0.588,0.150,0.114,0.084,0.305
158.7,7.524e+00,4.743e+01,1.912e+01,7.407e+01,0.602,0.150,0.119,0.078,0.290
160.3,6.474e+00,5.373e+01,1.851e+01,7.872e+01,0.615,0.150,0.126,0.073,0.273
161.8,5.843e+00,5.526e+01,1.752e+01,7.862e+01,0.625,0.150,0.133,0.068,0.255
163.4,5.932e+00,5.495e+01,1.718e+01,7.806e+01,0.633,0.151,0.140,0.064,0.237
164.9,6.961e+00,5.706e+01,1.797e+01,8.199e+01,0.640,0.152,0.148,0.061,0.219
166.5,8.116e+00,5.739e+01,1.880e+01,8.431e+01,0.644,0.153,0.163,0.058,0.200
168.0,9.796e+00,5.800e+01,2.241e+01,9.021e+01,0.647,0.154,0.184,0.056,0.182
169.6,1.226e+01,6.095e+01,2.799e+01,1.012e+02,0.647,0.156,0.205,0.054,0.163
171.2,1.520e+01,6.653e+01,3.401e+01,1.157e+02,0.646,0.159,0.226,0.052,0.145
172.7,1.968e+01,7.372e+01,4.369e+01,1.371e+02,0.643,0.161,0.247,0.050,0.128
174.3,2.611e+01,8.240e+01,6.068e+01,1.692e+02,0.638,0.165,0.267,0.049,0.112
175.8,2.922e+01,8.542e+01,7.198e+01,1.866e+02,0.631,0.169,0.287,0.048,0.096
177.4,3.356e+01,9.368e+01,8.472e+01,2.120e+02,0.622,0.173,0.307,0.048,0.082
178.9,3.797e+01,1.069e+02,9.704e+01,2.419e+02,0.611,0.178,0.325,0.047,0.069
180.5,4.189e+01,1.244e+02,1.120e+02,2.783e+02,0.599,0.183,0.342,0.047,0.063
182.0,4.272e+01,1.285e+02,1.208e+02,2.920e+02,0.586,0.189,0.357,0.047,0.059
183.6,4.054e+01,1.221e+02,1.221e+02,2.848e+02,0.571,0.196,0.372,0.047,0.055
185.2,4.137e+01,1.061e+02,1.359e+02,2.834e+02,0.554,0.202,0.384,0.047,0.052
186.7,5.327e+01,9.197e+01,1.706e+02,3.158e+02,0.537,0.209,0.395,0.048,0.048
188.3,6.757e+01,9.411e+01,2.077e+02,3.693e+02,0.518,0.228,0.404,0.049,0.046
189.8,7.487e+01,9.167e+01,2.276e+02,3.942e+02,0.498,0.248,0.411,0.050,0.043
191.4,7.500e+01,8.224e+01,2.323e+02,3.895e+02,0.477,0.268,0.416,0.051,0.041
192.9,8.143e+01,7.633e+01,2.531e+02,4.109e+02,0.456,0.287,0.419,0.052,0.040
194.5,8.335e+01,7.370e+01,2.619e+02,4.190e+02,0.434,0.306,0.420,0.054,0.038
196.0,8.170e+01,6.086e+01,2.571e+02,3.996e+02,0.416,0.325,0.420,0.055,0.036
197.6,9.147e+01,4.465e+01,2.819e+02,4.181e+02,0.409,0.342,0.417,0.057,0.035
199.2,1.010e+02,4.087e+01,3.097e+02,4.516e+02,0.402,0.359,0.412,0.059,0.034
