freq,psd_x,psd_y,psd_z,psd_xyz,zv(50.2),mzv(41.4),ei(54.4),2hump_ei(63.0),3hump_ei(77.6)
122.9,1.335e+02,4.894e+02,3.161e+01,6.545e+02,0.568,0.510,0.481,0.479,0.105
124.4,1.054e+02,4.903e+02,2.861e+01,6.243e+02,0.543,0.487,0.458,0.478,0.124
126.0,8.213e+01,5.067e+02,2.579e+01,6.146e+02,0.516,0.462,0.433,0.475,0.144
127.5,6.771e+01,5.078e+02,2.389e+01,5.994e+02,0.489,0.436,0.408,0.470,0.163
129.1,5.632e+01,5.125e+02,2.368e+01,5.925e+02,0.461,0.409,0.382,0.462,0.183
130.7,4.514e+01,5.186e+02,2.266e+01,5.864e+02,0.433,0.381,0.355,0.452,0.203
132.2,3.049e+01,4.379e+02,1.720e+01,4.856e+02,0.404,0.353,0.328,0.440,0.223
133.8,1.219e+01,1.377e+02,9.879e+00,1.598e+02,0.378,0.325,0.301,0.426,0.242
135.3,7.005e+00,3.359e+01,8.163e+00,4.876e+01,0.363,0.296,0.275,0.409,0.260
136.9,7.017e+00,3.368e+01,7.763e+00,4.846e+01,0.348,0.268,0.248,0.392,0.278
138.4,6.733e+00,3.559e+01,6.182e+00,4.851e+01,0.334,0.241,0.222,0.373,0.295
140.0,6.151e+00,3.470e+01,4.763e+00,4.562e+01,0.322,0.221,0.197,0.352,0.310
141.5,5.147e+00,3.141e+01,3.623e+00,4.018e+01,0.311,0.210,0.173,0.331,0.324
143.1,3.944e+00,2.822e+01,2.970e+00,3.514e+01,0.302,0.199,0.158,0.309,0.336
144.7,2.737e+00,2.478e+01,2.239e+00,2.976e+01,0.294,0.190,0.148,0.286,0.347
146.2,2.136e+00,2.168e+01,2.044e+00,2.586e+01,0.288,0.181,0.138,0.264,0.356
147.8,2.322e+00,1.939e+01,1.818e+00,2.353e+01,0.284,0.174,0.130,0.241,0.363
149.3,2.854e+00,1.843e+01,1.491e+00,2.277e+01,0.282,0.168,0.122,0.218,0.368
150.9,3.217e+00,1.798e+01,1.227e+00,2.242e+01,0.283,0.163,0.115,0.196,0.371
152.4,3.585e+00,1.771e+01,1.188e+00,2.248e+01,0.285,0.159,0.110,0.174,0.372
154.0,3.370e+00,1.676e+01,1.378e+00,2.151e+01,0.289,0.156,0.105,0.153,0.371
155.5,2.973e+00,1.585e+01,1.588e+00,2.041e+01,0.294,0.153,0.101,0.134,0.368
157.1,2.941e+00,1.458e+01,1.763e+00,1.929e+01,0.301,0.152,0.099,0.115,0.363
158.7,3.182e+00,1.343e+01,2.376e+00,1.899e+01,0.310,0.151,0.097,0.098,0.356
160.2,3.513e+00,1.347e+01,3.283e+00,2.027e+01,0.319,0.150,0.096,0.090,0.347
161.8,3.449e+00,1.296e+01,3.715e+00,2.013e+01,0.329,0.150,0.095,0.084,0.337
163.3,3.339e+00,1.331e+01,3.554e+00,2.020e+01,0.340,0.150,0.095,0.078,0.326
164.9,3.548e+00,1.406e+01,3.466e+00,2.107e+01,0.351,0.150,0.096,0.073,0.313
166.4,3.966e+00,1.379e+01,3.979e+00,2.174e+01,0.362,0.151,0.098,0.069,0.298
168.0,4.352e+00,1.254e+01,4.325e+00,2.121e+01,0.385,0.152,0.100,0.065,0.283
169.5,4.544e+00,1.044e+01,4.603e+00,1.959e+01,0.410,0.153,0.103,0.062,0.267
171.1,4.936e+00,1.106e+01,6.164e+00,2.216e+01,0.433,0.154,0.106,0.059,0.250
172.7,5.586e+00,1.595e+01,9.585e+00,3.112e+01,0.456,0.156,0.110,0.056,0.233
174.2,6.916e+00,2.821e+01,1.510e+01,5.022e+01,0.477,0.158,0.115,0.054,0.215
175.8,8.838e+00,4.811e+01,1.986e+01,7.681e+01,0.498,0.161,0.120,0.052,0.198
177.3,9.359e+00,6.478e+01,2.165e+01,9.579e+01,0.517,0.164,0.126,0.051,0.180
178.9,9.940e+00,7.469e+01,2.354e+01,1.082e+02,0.535,0.168,0.133,0.050,0.163
180.4,1.079e+01,8.558e+01,2.543e+01,1.218e+02,0.552,0.172,0.139,0.049,0.146
182.0,1.234e+01,1.004e+02,2.855e+01,1.413e+02,0.567,0.176,0.147,0.048,0.129
183.5,1.241e+01,1.110e+02,3.133e+01,1.547e+02,0.582,0.182,0.157,0.047,0.114
185.1,1.553e+01,1.245e+02,4.221e+01,1.823e+02,0.595,0.187,0.176,0.047,0.099
186.7,1.760e+01,1.343e+02,4.837e+01,2.003e+02,0.606,0.193,0.194,0.047,0.085
188.2,1.673e+01,1.344e+02,4.669e+01,1.978e+02,0.616,0.200,0.213,0.047,0.073
189.8,1.588e+01,1.294e+02,4.504e+01,1.903e+02,0.625,0.207,0.232,0.047,0.064
191.3,1.585e+01,1.190e+02,4.415e+01,1.790e+02,0.632,0.220,0.251,0.047,0.060
192.9,1.658e+01,1.047e+02,4.472e+01,1.660e+02,0.638,0.239,0.270,0.048,0.057
194.4,2.020e+01,9.456e+01,5.365e+01,1.684e+02,0.643,0.259,0.288,0.049,0.053
196.0,2.336e+01,8.418e+01,5.766e+01,1.652e+02,0.646,0.278,0.305,0.050,0.050
197.5,2.642e+01,7.322e+01,6.035e+01,1.600e+02,0.647,0.297,0.322,0.051,0.047
199.1,2.792e+01,6.175e+01,6.090e+01,1.506e+02,0.647,0.315,0.337,0.052,0.045
