freq,psd_x,psd_y,psd_z,psd_xyz,zv(60.6),mzv(61.6),ei(73.6),2hump_ei(91.6),3hump_ei(110.0)
95.2,1.156e+03,3.672e+02,1.323e+02,1.655e+03,0.644,0.089,0.116,0.013,0.015
96.7,1.921e+03,2.415e+02,1.135e+02,2.276e+03,0.661,0.085,0.135,0.017,0.017
98.2,3.217e+03,1.155e+02,7.831e+01,3.411e+03,0.677,0.082,0.154,0.021,0.020
99.6,3.920e+03,5.528e+01,6.272e+01,4.038e+03,0.692,0.081,0.174,0.024,0.022
101.1,3.729e+03,2.434e+01,6.373e+01,3.817e+03,0.706,0.080,0.195,0.027,0.024
102.6,3.350e+03,2.425e+01,7.489e+01,3.449e+03,0.719,0.082,0.216,0.029,0.026
104.1,2.973e+03,2.876e+01,8.615e+01,3.088e+03,0.731,0.086,0.237,0.031,0.028
105.6,2.663e+03,3.363e+01,9.287e+01,2.790e+03,0.742,0.092,0.259,0.032,0.029
107.1,2.372e+03,3.791e+01,9.376e+01,2.503e+03,0.751,0.099,0.281,0.032,0.030
108.6,2.219e+03,4.884e+01,8.953e+01,2.357e+03,0.759,0.108,0.302,0.031,0.030
110.1,2.012e+03,9.955e+01,9.396e+01,2.205e+03,0.766,0.118,0.324,0.030,0.030
111.5,1.878e+03,2.183e+02,1.125e+02,2.209e+03,0.772,0.130,0.345,0.028,0.029
113.0,1.892e+03,3.222e+02,1.391e+02,2.354e+03,0.777,0.144,0.366,0.027,0.028
114.5,1.912e+03,3.740e+02,1.487e+02,2.434e+03,0.780,0.165,0.386,0.027,0.027
116.0,1.864e+03,3.826e+02,1.480e+02,2.395e+03,0.783,0.187,0.406,0.027,0.025
117.5,1.775e+03,3.748e+02,1.444e+02,2.294e+03,0.784,0.209,0.426,0.027,0.023
119.0,1.667e+03,3.768e+02,1.388e+02,2.182e+03,0.784,0.231,0.445,0.029,0.021
120.5,1.608e+03,4.041e+02,1.276e+02,2.140e+03,0.783,0.253,0.463,0.030,0.018
122.0,1.530e+03,4.122e+02,1.131e+02,2.055e+03,0.781,0.275,0.481,0.033,0.015
123.4,1.498e+03,3.978e+02,9.770e+01,1.994e+03,0.777,0.297,0.497,0.037,0.014
124.9,1.510e+03,3.915e+02,8.641e+01,1.988e+03,0.772,0.319,0.513,0.041,0.013
126.4,1.512e+03,3.857e+02,7.315e+01,1.971e+03,0.767,0.341,0.528,0.046,0.012
127.9,1.526e+03,4.058e+02,6.054e+01,1.992e+03,0.760,0.362,0.542,0.056,0.012
129.4,1.443e+03,4.155e+02,5.512e+01,1.913e+03,0.752,0.382,0.554,0.068,0.012
130.9,1.314e+03,3.956e+02,5.372e+01,1.763e+03,0.743,0.403,0.566,0.082,0.013
132.4,8.925e+02,3.121e+02,4.084e+01,1.245e+03,0.733,0.422,0.576,0.096,0.013
133.8,1.956e+02,6.738e+01,1.407e+01,2.771e+02,0.722,0.441,0.585,0.110,0.014
135.3,6.241e+01,1.114e+01,9.451e+00,8.301e+01,0.710,0.460,0.593,0.125,0.015
136.8,7.046e+01,9.966e+00,1.057e+01,9.100e+01,0.697,0.477,0.600,0.141,0.018
138.3,6.621e+01,9.835e+00,1.118e+01,8.722e+01,0.684,0.494,0.605,0.157,0.020
139.8,6.504e+01,1.243e+01,1.198e+01,8.944e+01,0.669,0.510,0.609,0.173,0.022
141.3,6.283e+01,1.775e+01,1.417e+01,9.475e+01,0.653,0.525,0.612,0.190,0.024
142.8,6.668e+01,1.980e+01,1.668e+01,1.032e+02,0.637,0.539,0.614,0.207,0.025
144.3,8.003e+01,1.557e+01,2.021e+01,1.158e+02,0.619,0.553,0.614,0.224,0.025
145.7,9.005e+01,1.299e+01,2.486e+01,1.279e+02,0.601,0.565,0.613,0.241,0.025
147.2,9.058e+01,1.263e+01,2.476e+01,1.280e+02,0.583,0.576,0.611,0.257,0.024
148.7,9.076e+01,1.217e+01,2.523e+01,1.282e+02,0.563,0.586,0.607,0.274,0.023
150.2,9.172e+01,1.165e+01,2.816e+01,1.315e+02,0.543,0.595,0.602,0.291,0.023
151.7,9.096e+01,1.258e+01,3.246e+01,1.360e+02,0.522,0.603,0.596,0.307,0.024
153.2,9.489e+01,1.522e+01,3.840e+01,1.485e+02,0.501,0.610,0.589,0.323,0.025
154.7,1.042e+02,1.930e+01,4.802e+01,1.715e+02,0.479,0.615,0.580,0.338,0.025
156.2,1.056e+02,2.664e+01,5.678e+01,1.890e+02,0.457,0.620,0.571,0.353,0.027
157.6,9.065e+01,2.964e+01,5.572e+01,1.760e+02,0.434,0.623,0.560,0.368,0.028
159.1,7.004e+01,2.784e+01,4.367e+01,1.416e+02,0.411,0.625,0.549,0.381,0.030
160.6,7.590e+01,3.395e+01,4.448e+01,1.543e+02,0.388,0.626,0.536,0.394,0.032
162.1,9.817e+01,4.031e+01,6.085e+01,1.993e+02,0.373,0.625,0.523,0.407,0.035
163.6,1.164e+02,4.209e+01,7.267e+01,2.311e+02,0.361,0.624,0.508,0.418,0.038
165.1,1.371e+02,5.056e+01,9.185e+01,2.795e+02,0.349,0.621,0.493,0.429,0.041
166.6,1.464e+02,6.157e+01,1.013e+02,3.092e+02,0.338,0.617,0.477,0.438,0.048
168.1,1.595e+02,7.195e+01,1.042e+02,3.356e+02,0.328,0.612,0.461,0.447,0.058
169.5,1.751e+02,7.592e+01,1.113e+02,3.622e+02,0.319,0.606,0.444,0.455,0.069
171.0,1.887e+02,7.799e+01,1.203e+02,3.869e+02,0.310,0.599,0.426,0.462,0.080
172.5,1.858e+02,7.705e+01,1.279e+02,3.908e+02,0.303,0.591,0.408,0.467,0.092
174.0,1.854e+02,7.579e+01,1.370e+02,3.983e+02,0.296,0.582,0.390,0.472,0.104
175.5,1.963e+02,8.021e+01,1.479e+02,4.244e+02,0.291,0.572,0.371,0.475,0.116
177.0,2.263e+02,9.019e+01,1.688e+02,4.853e+02,0.287,0.561,0.353,0.478,0.129
178.5,2.495e+02,1.066e+02,1.906e+02,5.466e+02,0.284,0.550,0.334,0.479,0.142
180.0,2.303e+02,1.074e+02,1.773e+02,5.150e+02,0.283,0.537,0.315,0.479,0.156
181.4,2.064e+02,1.087e+02,1.460e+02,4.610e+02,0.282,0.523,0.296,0.478,0.169
182.9,1.969e+02,1.105e+02,1.330e+02,4.404e+02,0.283,0.509,0.277,0.476,0.182
184.4,1.682e+02,9.333e+01,1.142e+02,3.757e+02,0.285,0.494,0.258,0.473,0.196
185.9,1.568e+02,7.939e+01,1.014e+02,3.376e+02,0.289,0.479,0.239,0.469,0.209
187.4,1.851e+02,6.509e+01,1.147e+02,3.649e+02,0.293,0.463,0.221,0.463,0.223
188.9,1.989e+02,5.556e+01,1.193e+02,3.738e+02,0.298,0.446,0.203,0.457,0.236
190.4,1.995e+02,6.582e+01,1.137e+02,3.789e+02,0.304,0.429,0.186,0.450,0.248
191.9,2.021e+02,7.963e+01,1.149e+02,3.967e+02,0.311,0.412,0.169,0.442,0.261
193.3,2.654e+02,9.317e+01,1.529e+02,5.114e+02,0.319,0.394,0.160,0.433,0.273
194.8,3.720e+02,1.023e+02,2.393e+02,7.136e+02,0.327,0.376,0.152,0.423,0.284
196.3,4.054e+02,9.373e+01,2.809e+02,7.801e+02,0.335,0.358,0.145,0.413,0.295
197.8,4.317e+02,8.660e+01,3.008e+02,8.191e+02,0.344,0.340,0.138,0.401,0.306
199.3,4.335e+02,8.341e+01,2.980e+02,8.150e+02,0.352,0.321,0.132,0.390,0.316
